text,target
حتى حنا دبا مازال غ ضاحكين,1
اوا الله يرد بينا هدا ما كان,1
لا توجد دولة ااسلاميه حالها يفرح و السبب لا اعرف هو باين ف الحقيقة يعني باش يتغير حال هاد الامة خاصنا نهتمو بحالنا دينيا و دنيويا و بهاد الوتيرة اللي غادين بيها خاصنا قرون,0
كل ما تفكر فيه ستحصل عليه مع الاخذ في الاعتبار مسألة العمل بالأسباب و الا لن تحصل على شيء,1
 خاصك تحمدي الله انك باقي عندك ضمير كيأنبك على فعايك اما راه كاينين شي نوع ف بني البشر تديرها قد جبل طوبقال و ما مسوقا,1
هاد مرحلة الرغيب راه غير جس نبض الشعب اما هما ما غ يتراجعو الى اخر رمق و نحن لهم بالمقاطعة الى ان يرث الله الارض كنتعجب لقسوحية روسهم اغلب الدول لوقع فيهم سيناريو مماثل استاجبو لشعوبهم في مدة قصيرة ,0
انا كيبان ليا لا اشتراكية لا رأسمالية غ تنجح مع هاد القوم هادو خاصهم شي ديكتاتورية تحكمهم شي قرن حتى يديرو عقلهم,0
ما ناقصينا فتن اللي فينا يكفينا,0
عندما تلهو الرأسمالية بالقوى الكادحة و تكون الحكومة نائمة فى سبات عميق يعيش الشعب تائها قلقا مهملا ويصبح المستقبل غارقا فى القذارة واش مابانش ليكم نرجعو اشتراكيين حسن,0
المريس أو الزميط و هو عبارة عن دقيق الشعير المحمص مع الاعشاب المنسمة ونقوم بخلطه مع اللبن أو الماء شعاره لا للجوع و الظمأ بعد الان جبانية وحدة تخليك تصوم تال العشاء,1
هي صافي نقدرو نقولو ضمنا تنظيم المونديال ,1
على أي اساس جابو الداودي للأولى هل بصفته وزير تهمه قضية الشعب و محاولة ايجاد حلول ام بصفته محامي للشركة المزعومة كل اجوبته كانت دفاعا عن الشركة خوفا عليها من مغادرة البلاد يا سيدي تمشي و يجو عشرة حسن منها لم يقترح و لا حل منصف في حق هاد المداويخ,0
هذا ما كان و الله يجيبنا ف الصواب,1
الله يسر الامور الدنيا هنا باقية الانسان يدير الخير و ينساه,1
 اوا هكاك غ نمشي مرفوع الرأس و اراك للفراجة,1
بيني معاهم غير الخير و الاحسان الله يحد البأس,1
صافي ما بان ليك غ الباذنجان الالا الله يكثر خيرك حتى نتي معاهم,1
 ما مشا معاك باس خذي راحتك,1
 تماما بعض المرات كثرة الهرج و المرج لا تفيد,0
هادشي كامل خذيه من منظورو الايجابي كل بني ادم خطاء و الواحد هو اللي يتعلم من اخطاءه ومنها نيت تعرفي الناس كيف تفكر و كيف تناقشو كيف تنصح و تستافد منهم,1
تنقصنا المعرفة في شتى المجالات الناس تطلق احكاما ظاهرية غير مبالية بما ستسببه من ضرر نفسي للمريض تزيد تعقدو كما نقولو و ضرر نفسي لعائلته,0
 و الله ما كذبت اول مرة يشدو طريق اللي فيها فايدة,1
 المشكلة انهم ما بغاو يهبطو للارض و يناقشو الحلول مع الشعب شادين الزكير معا شعب عزيز عليه الزكير,0
هذا مجرد تخويف و ضرب لعواطفنا الحليب ما يخسر للفلاح عطا ربي الحلول يقدر يبيعو يقدر يخرج منو الزبدة و الحليب اصلا هو خاسر بداك الثمن باش يبيعو ليهم,0
 معا عاد المقاطعة عيش نهار تسمع خبار حنا دبا اللي تنطبق علينا مقولة القافلة تسير و تتمة راك عارفها ,0
 اليوم قريت منشور لاحد ما ينعت اصحاب فكرة مقاطعة موازين باصحاب الفكر الداعشي او الدواعش,0
جاري العمل بها مستقبلا لكن شرط ان يلبو نداء الشعب,1
اختلطت عليهم الامور و ما عرفو ما يديرو,0
لازم من انتفاضة بحال هاد المقاطعة هي اللي غ ترجع فينا بصيص من الامل و لو القليل المهم المحاولة الى ان يحين اجلنا,1
المال زينة الحياة الدنيا اما حنا همنا اخلاقنا او بالاحرى ما بقي منها ان فسدت فلنقرأ على ارواحنا السلام,1
 ارادة الشعب اللي خلاتو يهدر ,1
هذا المراد المسألة مسالة اخلاق من الدرجة الاولى اما الفلوس تمشي و تجي ,1
حنا يهمنا اخلاقنا و اخلاق االجيل الصاعد نحافظو على ما بقي منها اما المال كلشي غا يتحاسب على كل فلس,1
 واحد السيد قال الى عجبوكم فاش يتعراو راكم عارفينهم فين يتعراو و سيرو عندهم ماشي تجيبوهم لهاد البلد السعيد و تدمروا فيه ما بقي من اخلاق,0
هدي هي المشكلة مشكلة افكار الناس خداو الدين غ اللي يعجبهم فيه,0
السؤال واش مقاطعة هاد المهرجان حتى هو ضرب لاقتصاد البلاد ام سيخرجون علينا بتهديد اخر,0
و الله م اللي سمعت بالخبر فرحت و هاد المسألة خاص يوعاو بيها الناس لتعم الفكرة و نجد متبرعين اخرين,1
عندي منو الخير الكثير شحال يدير مثلا ,1
و الله ما عرفت فين غا يوصلو بهاد الشي المهم كل جامعات المغرب تعاني من مشاكل و ينتظرون تخرج اطر لاصلاح البلاد,0
لعمري ما ضاقت بلاد بأهلها ولكن أخلاق الرجال تضيق,0
مرحبا خويا,1
صحيح المسلم الحق من سلم الناس من يده و لسانه حنا بغينا غير الخير لهاد البلاد و ما بغيناش ندخلو لعالم الطائفية اللي دمر اغلب البلدان العربية لهدا سنتمسك بعقيدتنا و ندعو لهم بالهداية,1
رغم دلك متمسكون بعقيدتنا الله يهدي ما خلق,1
والله كلما شفتها كنحس بالظلم و الحكرة و يريدون اصلاح التعليم التعليم لن يصلح معا هاد الجيل جيل خصاه التربية الا من رحم ربي,0
زعما ما بغاوش هاد الزوايا و الاضرحة تنقرض و تندثر يعني غ يبقاو محافظين عليها من الزوال,1
هاد المسالة ديال ضرب الاقتصاد الوطني في الصميم,1
الانهاك اختي يقدر تنسيك فيه ابتسامة ممن تهتمين لامرهم ابنتك مثلا مجرد رؤيتها سعيدة سيتلاشى كل التعب و الانهاك,1
ف هدك القساوة فاش كاينا الحلاوة لانها توريك الطريق الصحيح اما الى كانت ميسرة و هينة تشك واش نتا نيت على الطريق الصحيح و لا لا,1
و السلام الناس تحب تتفرج و تتعجب و تتشفى,1
هاد وقع الصدمة انا اللي قلتها ,0
صحيج و اتفق اللي بغيتيه لراسك بغيه للناس,1
قريت هاد الخير فانفجرت ضاحكا لا ما تشوفيش هاد الجانب نسايه شوفي الجانب المشرق و الاستقرار,1
 الله يستر هادي صدقت هي اللي قوامة على زوجها,0
 سوق النسا صعيب الله يحد الباس,0
باش يديرو ما بغاو فهاد البلد السعيد,0
