"index","comment_message","sentiment","comment_published"
"8707","يا ربي عملو العكوسات في حياتو وفهاد لحكومة عمرو يشكلها وعطيه شي موصيبة تخرجلو فولادو وصحتو","N","2016-11-23 20:26:45"
"8708","كلشي نعلقوه على الدولة ؟ هادشي لا علاقة له بشكون نتا.. ولا ولد من .. المشكل فالترابي و الاخلاق ... الرجال بلكتاف ماشي بالسيف و الشفارة","P","2016-11-23 20:30:50"
"8709","مرحبا بلاد لفيها خدام دولة تجيك فيها شي حاجة غريبة ههههه","N","2016-11-23 20:42:05"
"8710","ماشاء الله على ملكنا محمد السادس وولي العهد مولاي الحسن ربنا يحفظهما","P","2016-11-23 20:45:07"
"8711","جديدة هادي #نتيري# #نطحن# ..... وباقي غادي نسمعوا العجب .","N","2016-11-23 20:54:28"
"8712","انت هو الحقير لي كتبات ناعس كتحزق والمخزن كيبات عساس عليك وعلى غيرك.. وكون ما كانش هداك المخزن كون دخلوا عليك الشمكارا وطحنوك فقلب دارك...تﻻح الحقير","N","2016-11-23 21:02:16"
"8713","الله ينصر ملكنا سيدي محمد السادس ملك المغرب  ويحفظ إبنه","P","2016-11-23 21:10:44"
"8714","نزيدك مزوجةاصغر مستشار ديال باها وهو  يهودي متعصب  وبدلات الدين ديالها على قبلو . ماشي هادا هو المهم شوف المستوى الفكري ديال العرب يععععع","P","2016-11-23 21:18:47"
"8715","باب منصور.الله على مدينة مكناس ايام قضيتها في هاته المدينة لاتنسى صراحة مدينة الجود والكرم.بامتياز.","P","2016-11-23 22:05:31"
"8716","القتل ليس هو الحل الوحيد لكن بموازاة ذلك يجب قتل الفساد الحكومي واعادة الاعتبار للتعليم لانه هو مصدر الفساد ان فسد ومصدر الازدهار اذا ازدهر","P","2016-11-23 22:16:56"
"8717","هذي قناة إخوانية لماذا تريدون إيقاد نار الفتنة هي المملكة المغربية الشريفة ناقصة أعداء.
ربي يديكم جيبو أخبار مقادا","N","2016-11-23 22:22:30"
"8718","مهم شي دولة من غير المغرب","N","2016-11-23 22:25:52"
"8719","عدنا هشام الكروج شرد 100 عائلة طرد فوق 200 عامل بدون تعويض . بمساعدة الدولة ناس بركان عارفين كلهم هاد الواقعة","N","2016-11-23 23:12:46"
"8720","حقا مهلك غبي يعامل رئيس دولة بمعاملة الصبيان","N","2016-11-23 23:30:22"
"8721","السيسي طلع مسخوط فالسياسة😂😂😂😂😂","P","2016-11-24 00:37:26"
"8722","غريب امر بن كيران رجل طحن الشعب من اجل الكرسي ولم يقدر ان يطحن شباط من اجل تشكيل حكومة","N","2016-11-24 01:52:45"
"8723","هاد الشي لي ضسرهم خاص الدولة تمنع عليهم الاكل ديال الدار ويرجعو الاكل ديال السجن","N","2016-11-24 02:06:01"
"8724","نهار يشدك و يكريسيك و يغتاصب ليك ختك و لا مرتك عنداك تمشي ترفع دعوى ضدو رفعها على الدولة الله ينعل لي مايحشم","N","2016-11-24 02:13:10"
"8725","الله ينصر سيدنا محمد السادس ملك المغرب وصحراء مغربية وتبقى مغربية الى حيث أن يرت الله اﻻرض ومن عليها وعاش الملك محمد   السادس  عاش الملك محمد السادس","P","2016-11-24 03:17:03"
"8726","عاش محمد السادس ،صحراء صحرؤنا والملك حبيبنا","P","2016-11-24 03:18:04"
"8727","برافو : الجمهورية الجزائرية الصحراوية الديموقراطية انجحت القمة وبامتياز","P","2016-11-24 03:59:59"
"8728","فين كاينا دار ب 14 مليون يمكن سي بنكيران عوال يصيب للمغاربة بيت وطواليط","N","2016-11-24 04:02:19"
"8729","لماذا لازلتم تصرون على نشر هذه الصورة المؤلمة لأخينا محسن فكري رحمه الله يا صفحة النفاق.لعنة الله عليكم و على سعيكم إلى يوم الدين","N","2016-11-24 04:51:30"
"8730","شكرالي'رجال'الشرطةفي'المملكةالمغربيةنعم'شكرا","P","2016-11-24 05:01:41"
"8731","اخنوش اخطبوط الاقتصاد المغربي","P","2016-11-24 05:21:01"
"8732","قبل رمي المقرقب بالرصاص 
يجب رمي بائع القرقوبي اولا مباشرة لانه هوالمسؤل الاول في ضياع  الشباب
المغربي 
هادو لي خاصهم كلمت طحن مهم","N","2016-11-24 05:29:33"
"8733","على الدولة ان تقرر مصير هذوا السفهاء و تلحقهم الى العدالة،لان الشيء خطير","N","2016-11-24 05:45:19"
"8734","يلاه لقيتيني غانوجه ليهم التحية حيت فعلا فلسطين المحتلة ولا وجود لدولةاسمها اسرائيل..","P","2016-11-24 05:57:05"
"8735","الخزاير دولة مريضة فيها مرض الحسد و البغض والغيرة و زيدين بالحبوب الهلوسة","N","2016-11-24 06:08:33"
"8736","جميل....هذا السيسي يضع نفسه في مواقف حرجة...رئيس دولة الكويت لم يرد حتى النظر إليه.....هههه","N","2016-11-24 06:27:32"
"8737","لنقل أيضا الصحراء الغربية و نعترف بالجمهورية الصحراوية الديمقراطية إنها إسرائيل بزاف عليها فلسطين و هاد كيليميني لي قال فلسطين المحتلة غير ولد ماماه","N","2016-11-24 06:35:31"
"8738","الغرب هاربين علينا بفضل هاد الفلسفة حيت هوما سمعو للمفكرين وحنا كفرناهم للأسف","N","2016-11-24 06:40:31"
"8739","يقال أن إسرائيل دولة لا تقهر ولديها جيش لا يقهر ولكن أتاها العقاب من عند الواحد القهار","N","2016-11-24 06:45:16"
"8740","اش بغات الدولة تدير بشعب مثقف و واعي ماشي فصالحها ... عليها موفرين وسائل الراحة في السجون لتعم الجريمة و تشرميل و الكلاخ 
سياسة متعمدة ...","N","2016-11-24 06:59:04"
"8741","هادوك راه لعفن ماشي مصريين بزاف عليهم بلادنا المغرب احسن دولة","N","2016-11-24 07:11:38"
"8742","محسن فكري مادكروهش اولاد الناس حيت ولد الشعب 😒😒 هاد لمجرد بغيت ليه المؤبد انشاء الله","N","2016-11-24 07:18:22"
"8743","حسام هههه يا حمار الجزائر ولادها كايموتو بجوع بقا غير تعاون دولة اخرى","N","2016-11-24 07:20:35"
"8744","السجون المغربية فنادق خمس نجوم !! ما موقف وزارة العدل والنيابة العامة ؟؟ المجرمون يعيشون في السجون امراء وملوك ...و الوزارة لاتحرك ساكنا","N","2016-11-24 07:25:52"
"8745","فلمغرب الذهب ديال الدولة او لا كان قتيل انت اللي قتلتيه","N","2016-11-24 07:28:39"
"8746","هد السحارة ملي مجهدين يسحرو غير لهد الحكومة تقاد شوية ياك تصاورهم غير مشتين 
لا يفلح الساحر حيت اتى","N","2016-11-24 07:43:23"
"8747","اسرائيل تحترق والادمين يتكلم عن القطط ماهذا ياهذا?  لماذا لم تقومو بتغطية الحريق الذي تعرضت اليه  دولة الاحتلال اسرائيل الارهابية ?","N","2016-11-24 07:49:59"
"8748","المملكة المغربية حكومة وشعبا لن تسمح لاي احد ان يمس حبة من رمال الصحراء المغربية : المغرب في صحراءه والصحراء في مغربها","P","2016-11-24 07:51:04"
"8749","كي نتوما كي ابضار كي الحكومة كي كلشي فضيحة المغرب ضيعتونا لبلاد الله الله يعطيكم غبارة زاد هدا دخولتوه فلخط واش اويلي هاد نوع ناس تهدر عليه","N","2016-11-24 07:52:35"
"8750","هو اعتقل لسرقته بعض المﻻيين ولماذا ﻻ يتم اعتقال سارقي المﻻيير من صناديق الدولة ؟؟","N","2016-11-24 07:54:07"
"8751","واكون غير كراتو وزارة الصحة واحد 6 شهور و داوي ليه جميع المرضى ديال المستشفيات العمومية.. و تحسب ليه 50 للراس","N","2016-11-24 08:06:44"
"8752","الحكومة المغربية المجرمين كيقتلوا في الشعب المغربي المسكين مكرافس مزافففففففففف شحل هدي ومخلواع كيقفقف من زمان الحسن الثاني","N","2016-11-24 08:10:42"
"8753","الله يعطيكم الذل حادكين غار على الأساتذة عطيونا نتائج التحقيق فحادثة طانطان و لا د الحسيمة و لا ديال مي فتيحة و القائمة طويلة","N","2016-11-24 08:13:05"
"8754","3000 درهم ادا كانت عاندك دار ديالك وماكاتخلش الكرا.
صراحة هي الوقت صعابت والدولة ماكاتساعدش الشباب باش يكونوا اسرة.","N","2016-11-24 08:19:14"
"8755","بطل امازيغي كتب تاريخه بدم الحرية علم وألهم أحرار وثوار زمانه وغير زمانه وهو رمز وقدوة أحرار مغرب اليوم رحمه الله رحمة واسعة","P","2016-11-24 08:31:25"
"8756","رحمة الله على الخطابي وانشاء الله الاستقلال لجمهورية الريف","P","2016-11-24 08:31:48"
